Date,Country,ProductID,Shop,Gender,Size (US),UnitPrice,Discount,Year,Month,SalePrice
10/25/16,United States,2167,US6,Male,10,$169.00 ,30%,2016,10,$118.30 
10/25/16,United States,2189,US13,Female,8,$139.00 ,0%,2016,10,$139.00 
10/25/16,Germany,2226,GER1,Male,14,$129.00 ,0%,2016,10,$129.00 
10/25/16,United States,2215,US8,Female,10.5,$149.00 ,0%,2016,10,$149.00 
10/25/16,Canada,2184,CAN6,Male,9,$189.00 ,50%,2016,10,$94.50 
10/25/16,United States,2148,US12,Female,8.5,$169.00 ,0%,2016,10,$169.00 
10/25/16,United States,2217,US12,Female,8.5,$159.00 ,50%,2016,10,$79.50 
10/25/16,Canada,2213,CAN6,Female,8.5,$149.00 ,0%,2016,10,$149.00 
10/25/16,United States,2185,US1,Female,9.5,$129.00 ,0%,2016,10,$129.00 
10/25/16,Canada,2170,CAN3,Female,7,$149.00 ,0%,2016,10,$149.00 
10/25/16,Germany,2181,GER3,Male,9.5,$199.00 ,0%,2016,10,$199.00 
10/25/16,Germany,2169,GER3,Male,10.5,$199.00 ,30%,2016,10,$139.30 
10/25/16,United States,2177,US13,Male,8,$139.00 ,0%,2016,10,$139.00 
10/25/16,United Kingdom,2212,UK5,Male,9.5,$149.00 ,0%,2016,10,$149.00 
10/26/16,Germany,2216,GER2,Female,5.5,$139.00 ,0%,2016,10,$139.00 
10/26/16,United States,2168,US13,Male,9,$149.00 ,0%,2016,10,$149.00 
10/26/16,United States,2152,US14,Male,6,$159.00 ,30%,2016,10,$111.30 
10/26/16,United States,2236,US7,Female,12,$159.00 ,30%,2016,10,$111.30 
10/26/16,Canada,2174,CAN5,Female,7.5,$179.00 ,50%,2016,10,$89.50 
10/26/16,Germany,2236,GER1,Male,10.5,$179.00 ,50%,2016,10,$89.50 
10/26/16,United States,2152,US15,Female,8,$189.00 ,0%,2016,10,$189.00 
10/26/16,United States,2186,US12,Female,8.5,$159.00 ,10%,2016,10,$143.10 
10/26/16,Germany,2190,GER3,Male,10,$189.00 ,0%,2016,10,$189.00 
10/26/16,Germany,2226,GER1,Male,14,$129.00 ,0%,2016,10,$129.00 
10/26/16,United Kingdom,2214,UK5,Male,9.5,$189.00 ,0%,2016,10,$189.00 
10/26/16,United States,2216,US12,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/26/16,United States,2195,US13,Male,9,$179.00 ,0%,2016,10,$179.00 
10/26/16,United States,2148,US12,Female,8.5,$169.00 ,0%,2016,10,$169.00 
10/26/16,United States,2181,US8,Female,8,$139.00 ,0%,2016,10,$139.00 
10/26/16,United States,2226,US13,Male,9.5,$149.00 ,0%,2016,10,$149.00 
10/26/16,Canada,2155,CAN2,Male,12,$199.00 ,0%,2016,10,$199.00 
10/26/16,Germany,2158,GER1,Male,9.5,$159.00 ,30%,2016,10,$111.30 
10/26/16,Germany,2181,GER3,Male,9.5,$199.00 ,0%,2016,10,$199.00 
10/26/16,United States,2173,US15,Male,10.5,$139.00 ,0%,2016,10,$139.00 
10/26/16,United States,2167,US12,Male,9.5,$189.00 ,0%,2016,10,$189.00 
10/26/16,United States,2195,US11,Female,8,$179.00 ,0%,2016,10,$179.00 
10/26/16,Germany,2242,GER2,Male,9.5,$129.00 ,30%,2016,10,$90.30 
10/27/16,Germany,2177,GER1,Male,10.5,$179.00 ,0%,2016,10,$179.00 
10/27/16,Germany,2233,GER1,Male,11,$139.00 ,20%,2016,10,$111.20 
10/27/16,United States,2158,US13,Male,9.5,$139.00 ,0%,2016,10,$139.00 
10/27/16,United States,2223,US13,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/27/16,United States,2150,US13,Female,10.5,$149.00 ,50%,2016,10,$74.50 
10/27/16,United States,2211,US1,Male,13,$149.00 ,0%,2016,10,$149.00 
10/27/16,United States,2152,US14,Male,6,$159.00 ,30%,2016,10,$111.30 
10/27/16,Germany,2158,GER3,Male,11,$179.00 ,10%,2016,10,$161.10 
10/27/16,United States,2184,US12,Male,9,$129.00 ,30%,2016,10,$90.30 
10/27/16,Germany,2229,GER2,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/27/16,Germany,2169,GER3,Male,10.5,$199.00 ,30%,2016,10,$139.30 
10/27/16,Germany,2190,GER3,Male,10,$189.00 ,0%,2016,10,$189.00 
10/27/16,United Kingdom,2150,UK3,Male,10.5,$189.00 ,0%,2016,10,$189.00 
10/27/16,United States,2168,US13,Male,9,$149.00 ,0%,2016,10,$149.00 
10/27/16,United States,2195,US13,Male,9,$179.00 ,0%,2016,10,$179.00 
10/27/16,Germany,2209,GER3,Female,7.5,$169.00 ,20%,2016,10,$135.20 
10/27/16,United States,2198,US1,Male,9.5,$199.00 ,10%,2016,10,$179.10 
10/27/16,Germany,2166,GER2,Female,5.5,$149.00 ,10%,2016,10,$134.10 
10/27/16,Germany,2241,GER1,Male,7.5,$149.00 ,10%,2016,10,$134.10 
10/27/16,United States,2152,US13,Male,10.5,$199.00 ,30%,2016,10,$139.30 
10/28/16,United States,2156,US14,Male,9,$179.00 ,20%,2016,10,$143.20 
10/28/16,Germany,2231,GER1,Male,6,$149.00 ,0%,2016,10,$149.00 
10/28/16,Canada,2208,CAN6,Female,7,$129.00 ,0%,2016,10,$129.00 
10/28/16,United States,2223,US13,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/28/16,United States,2155,US15,Female,10.5,$169.00 ,0%,2016,10,$169.00 
10/28/16,United States,2157,US12,Male,9.5,$139.00 ,0%,2016,10,$139.00 
10/28/16,Germany,2233,GER2,Female,8,$179.00 ,0%,2016,10,$179.00 
10/28/16,United States,2230,US13,Female,7.5,$199.00 ,30%,2016,10,$139.30 
10/28/16,United States,2218,US10,Female,9,$139.00 ,0%,2016,10,$139.00 
10/28/16,United States,2189,US13,Female,8,$139.00 ,0%,2016,10,$139.00 
10/28/16,United States,2211,US13,Female,8,$129.00 ,0%,2016,10,$129.00 
10/28/16,United States,2161,US2,Male,11,$189.00 ,0%,2016,10,$189.00 
10/28/16,Germany,2159,GER2,Female,8,$159.00 ,0%,2016,10,$159.00 
10/28/16,Germany,2163,GER1,Female,7.5,$199.00 ,0%,2016,10,$199.00 
10/28/16,United Kingdom,2190,UK1,Male,8,$189.00 ,50%,2016,10,$94.50 
10/28/16,Germany,2207,GER1,Male,10.5,$179.00 ,0%,2016,10,$179.00 
10/28/16,United Kingdom,2171,UK1,Female,8.5,$199.00 ,10%,2016,10,$179.10 
10/28/16,Germany,2152,GER2,Male,9.5,$189.00 ,0%,2016,10,$189.00 
10/28/16,Germany,2194,GER2,Female,8.5,$159.00 ,0%,2016,10,$159.00 
10/28/16,Germany,2231,GER2,Female,7.5,$149.00 ,30%,2016,10,$104.30 
10/28/16,Germany,2200,GER1,Male,10,$169.00 ,50%,2016,10,$84.50 
10/28/16,Canada,2220,CAN7,Male,8.5,$129.00 ,0%,2016,10,$129.00 
10/28/16,United Kingdom,2195,UK2,Female,8,$129.00 ,20%,2016,10,$103.20 
10/28/16,United States,2239,US13,Male,10,$149.00 ,10%,2016,10,$134.10 
10/28/16,United States,2174,US15,Male,9.5,$149.00 ,30%,2016,10,$104.30 
10/28/16,Germany,2211,GER2,Male,9.5,$169.00 ,0%,2016,10,$169.00 
10/29/16,United States,2220,US13,Female,8,$159.00 ,0%,2016,10,$159.00 
10/29/16,United States,2190,US13,Male,9.5,$149.00 ,10%,2016,10,$134.10 
10/29/16,United States,2163,US13,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/29/16,Canada,2174,CAN5,Female,7.5,$179.00 ,50%,2016,10,$89.50 
10/29/16,United States,2200,US8,Female,7.5,$149.00 ,0%,2016,10,$149.00 
10/29/16,United States,2218,US10,Female,9,$139.00 ,0%,2016,10,$139.00 
10/29/16,Germany,2226,GER1,Male,14,$129.00 ,0%,2016,10,$129.00 
10/29/16,Germany,2242,GER1,Female,9.5,$199.00 ,20%,2016,10,$159.20 
10/29/16,United States,2235,US13,Female,8,$159.00 ,10%,2016,10,$143.10 
10/29/16,Germany,2174,GER3,Male,8,$129.00 ,0%,2016,10,$129.00 
10/29/16,Germany,2170,GER2,Female,7.5,$199.00 ,0%,2016,10,$199.00 
10/29/16,Germany,2207,GER2,Male,11,$149.00 ,20%,2016,10,$119.20 
10/29/16,Germany,2216,GER1,Male,11.5,$169.00 ,0%,2016,10,$169.00 
10/29/16,Germany,2225,GER2,Female,8.5,$169.00 ,50%,2016,10,$84.50 
10/29/16,Canada,2220,CAN6,Male,9,$189.00 ,20%,2016,10,$151.20 
10/29/16,Canada,2201,CAN7,Male,11,$129.00 ,30%,2016,10,$90.30 
10/29/16,United States,2230,US5,Female,8,$179.00 ,0%,2016,10,$179.00 
10/29/16,Germany,2159,GER2,Female,8,$159.00 ,0%,2016,10,$159.00 
10/29/16,Canada,2226,CAN7,Male,10,$129.00 ,20%,2016,10,$103.20 
10/29/16,Canada,2153,CAN6,Male,11,$139.00 ,0%,2016,10,$139.00 
10/29/16,United States,2185,US14,Male,7.5,$139.00 ,0%,2016,10,$139.00 
10/29/16,Canada,2235,CAN1,Male,9,$199.00 ,0%,2016,10,$199.00 
10/29/16,Germany,2217,GER2,Female,9.5,$149.00 ,10%,2016,10,$134.10 
10/30/16,United Kingdom,2148,UK2,Male,9.5,$139.00 ,0%,2016,10,$139.00 
10/30/16,United States,2226,US11,Male,9,$159.00 ,0%,2016,10,$159.00 
10/30/16,Canada,2167,CAN6,Female,7.5,$199.00 ,30%,2016,10,$139.30 
10/30/16,Canada,2160,CAN5,Male,9,$169.00 ,0%,2016,10,$169.00 
10/30/16,United States,2184,US12,Male,9,$129.00 ,30%,2016,10,$90.30 
10/30/16,United States,2217,US6,Female,7.5,$159.00 ,0%,2016,10,$159.00 
10/30/16,United States,2177,US7,Male,8,$199.00 ,0%,2016,10,$199.00 
10/30/16,Germany,2236,GER3,Female,7.5,$139.00 ,50%,2016,10,$69.50 
10/30/16,Germany,2199,GER1,Female,8,$149.00 ,50%,2016,10,$74.50 
10/30/16,Germany,2229,GER2,Male,10.5,$129.00 ,0%,2016,10,$129.00 
10/30/16,Germany,2179,GER3,Female,9.5,$139.00 ,20%,2016,10,$111.20 
10/30/16,United States,2216,US12,Female,7.5,$159.00 ,0%,2016,10,$159.00 
10/30/16,United States,2222,US13,Male,9.5,$179.00 ,10%,2016,10,$161.10 
10/30/16,Germany,2225,GER1,Female,8,$199.00 ,50%,2016,10,$99.50 
10/30/16,Canada,2220,CAN2,Female,8,$199.00 ,10%,2016,10,$179.10 
10/30/16,Germany,2209,GER1,Male,9,$129.00 ,50%,2016,10,$64.50 
10/30/16,Canada,2213,CAN7,Male,10,$199.00 ,0%,2016,10,$199.00 
10/30/16,Germany,2236,GER1,Male,10.5,$179.00 ,50%,2016,10,$89.50 
10/30/16,United States,2179,US3,Male,10.5,$139.00 ,50%,2016,10,$69.50 
10/30/16,Germany,2174,GER3,Male,8,$129.00 ,0%,2016,10,$129.00 
10/30/16,United States,2200,US13,Female,6,$169.00 ,10%,2016,10,$152.10 
10/30/16,United States,2239,US5,Male,9,$179.00 ,10%,2016,10,$161.10 
10/30/16,Germany,2211,GER1,Male,9.5,$149.00 ,20%,2016,10,$119.20 
10/30/16,Germany,2177,GER1,Male,10.5,$179.00 ,0%,2016,10,$179.00 
10/30/16,United States,2182,US15,Female,8,$139.00 ,10%,2016,10,$125.10 
10/30/16,United States,2171,US14,Female,8.5,$179.00 ,20%,2016,10,$143.20 
10/30/16,Canada,2190,CAN7,Female,5.5,$149.00 ,0%,2016,10,$149.00 
10/30/16,United States,2186,US7,Male,9,$189.00 ,0%,2016,10,$189.00 
10/31/16,United Kingdom,2176,UK2,Male,10,$169.00 ,30%,2016,10,$118.30 
10/31/16,United States,2179,US6,Male,9,$169.00 ,0%,2016,10,$169.00 
10/31/16,Canada,2173,CAN7,Male,11.5,$159.00 ,0%,2016,10,$159.00 
10/31/16,Canada,2221,CAN6,Male,7.5,$149.00 ,20%,2016,10,$119.20 
10/31/16,United States,2148,US12,Female,7,$139.00 ,50%,2016,10,$69.50 
10/31/16,United States,2155,US14,Male,9.5,$159.00 ,0%,2016,10,$159.00 
10/31/16,Canada,2169,CAN6,Male,10,$169.00 ,50%,2016,10,$84.50 
10/31/16,United Kingdom,2204,UK2,Male,8,$129.00 ,0%,2016,10,$129.00 
10/31/16,United Kingdom,2174,UK3,Male,9,$189.00 ,0%,2016,10,$189.00 
10/31/16,United States,2214,US12,Female,7.5,$139.00 ,0%,2016,10,$139.00 
10/31/16,Germany,2212,GER1,Male,6,$139.00 ,30%,2016,10,$97.30 
10/31/16,Germany,2220,GER3,Male,8.5,$139.00 ,0%,2016,10,$139.00 
10/31/16,Germany,2216,GER1,Female,8.5,$129.00 ,0%,2016,10,$129.00 
10/31/16,Canada,2240,CAN7,Female,7.5,$169.00 ,0%,2016,10,$169.00 
10/31/16,United States,2162,US3,Female,12,$139.00 ,0%,2016,10,$139.00 
10/31/16,United States,2186,US7,Female,9,$179.00 ,0%,2016,10,$179.00 
10/31/16,United Kingdom,2203,UK4,Male,9,$179.00 ,0%,2016,10,$179.00 
10/31/16,Canada,2160,CAN6,Male,10.5,$139.00 ,50%,2016,10,$69.50 
10/31/16,Canada,2242,CAN2,Female,9.5,$159.00 ,20%,2016,10,$127.20 
10/31/16,Germany,2149,GER1,Male,8,$149.00 ,0%,2016,10,$149.00 
10/31/16,United States,2185,US1,Female,5,$129.00 ,20%,2016,10,$103.20 
10/31/16,Germany,2234,GER1,Male,10,$179.00 ,0%,2016,10,$179.00 
11/1/16,Germany,2174,GER1,Female,12,$189.00 ,0%,2016,11,$189.00 
11/1/16,Germany,2149,GER1,Female,9,$179.00 ,0%,2016,11,$179.00 
11/1/16,United States,2239,US14,Female,7.5,$159.00 ,0%,2016,11,$159.00 
11/1/16,United States,2156,US9,Male,8.5,$159.00 ,0%,2016,11,$159.00 
11/1/16,Germany,2157,GER2,Male,10.5,$139.00 ,10%,2016,11,$125.10 
11/1/16,United States,2181,US13,Female,7,$159.00 ,0%,2016,11,$159.00 
11/1/16,Germany,2149,GER2,Female,8.5,$139.00 ,10%,2016,11,$125.10 
11/1/16,United States,2217,US14,Male,9,$129.00 ,20%,2016,11,$103.20 
11/1/16,Germany,2200,GER2,Female,7.5,$139.00 ,0%,2016,11,$139.00 
11/1/16,United Kingdom,2214,UK1,Male,10,$149.00 ,0%,2016,11,$149.00 
11/1/16,United States,2223,US12,Male,13,$189.00 ,30%,2016,11,$132.30 
11/1/16,United Kingdom,2178,UK2,Female,8.5,$139.00 ,0%,2016,11,$139.00 
11/1/16,United Kingdom,2199,UK3,Female,8.5,$129.00 ,0%,2016,11,$129.00 
11/1/16,United States,2227,US12,Male,9.5,$139.00 ,0%,2016,11,$139.00 
11/1/16,United States,2190,US9,Male,10.5,$179.00 ,10%,2016,11,$161.10 
11/1/16,United Kingdom,2205,UK4,Male,9,$189.00 ,30%,2016,11,$132.30 
11/1/16,United States,2233,US5,Male,10.5,$129.00 ,10%,2016,11,$116.10 
11/1/16,United States,2224,US4,Male,9.5,$129.00 ,20%,2016,11,$103.20 
11/1/16,Germany,2208,GER2,Male,9.5,$199.00 ,50%,2016,11,$99.50 
11/1/16,United Kingdom,2214,UK5,Male,9.5,$189.00 ,0%,2016,11,$189.00 
11/1/16,United Kingdom,2203,UK4,Male,9,$179.00 ,0%,2016,11,$179.00 
11/1/16,Germany,2192,GER3,Male,10,$169.00 ,50%,2016,11,$84.50 
11/1/16,Germany,2159,GER2,Female,8,$159.00 ,0%,2016,11,$159.00 
11/2/16,United States,2242,US8,Female,8,$139.00 ,20%,2016,11,$111.20 
11/2/16,United States,2188,US14,Female,9,$149.00 ,0%,2016,11,$149.00 
11/2/16,United States,2194,US7,Male,6,$159.00 ,0%,2016,11,$159.00 
11/2/16,United States,2162,US3,Female,12,$139.00 ,0%,2016,11,$139.00 
11/2/16,United Kingdom,2220,UK3,Male,8.5,$129.00 ,0%,2016,11,$129.00 
11/2/16,Germany,2237,GER2,Male,9.5,$199.00 ,20%,2016,11,$159.20 
11/2/16,Germany,2200,GER3,Male,10.5,$169.00 ,50%,2016,11,$84.50 
11/2/16,United States,2223,US13,Female,9,$139.00 ,30%,2016,11,$97.30 
11/2/16,United Kingdom,2178,UK2,Male,10,$129.00 ,50%,2016,11,$64.50 
11/2/16,Canada,2178,CAN7,Female,9,$139.00 ,0%,2016,11,$139.00 
11/2/16,Canada,2179,CAN3,Female,9,$139.00 ,0%,2016,11,$139.00 
11/2/16,United Kingdom,2214,UK1,Male,10,$149.00 ,0%,2016,11,$149.00 
11/2/16,United States,2163,US12,Male,9.5,$169.00 ,0%,2016,11,$169.00 
11/2/16,United States,2227,US12,Male,9.5,$139.00 ,0%,2016,11,$139.00 
11/2/16,United States,2173,US1,Male,8.5,$139.00 ,50%,2016,11,$69.50 
11/2/16,United States,2156,US14,Male,9,$179.00 ,20%,2016,11,$143.20 
11/2/16,United Kingdom,2174,UK3,Male,9,$189.00 ,0%,2016,11,$189.00 
11/2/16,Canada,2241,CAN7,Male,10.5,$139.00 ,0%,2016,11,$139.00 
11/2/16,United States,2167,US6,Male,10,$169.00 ,30%,2016,11,$118.30 
11/2/16,Germany,2186,GER2,Female,8,$189.00 ,0%,2016,11,$189.00 
11/2/16,United Kingdom,2150,UK3,Male,10.5,$189.00 ,0%,2016,11,$189.00 
11/2/16,United Kingdom,2214,UK5,Male,9.5,$189.00 ,0%,2016,11,$189.00 
11/2/16,Germany,2160,GER1,Female,7.5,$179.00 ,0%,2016,11,$179.00 
11/2/16,Canada,2225,CAN6,Female,9.5,$159.00 ,0%,2016,11,$159.00 
11/2/16,Germany,2223,GER2,Female,6.5,$199.00 ,30%,2016,11,$139.30 
11/2/16,Germany,2212,GER1,Male,6,$139.00 ,30%,2016,11,$97.30 
11/3/16,United States,2186,US7,Female,9,$179.00 ,0%,2016,11,$179.00 
11/3/16,United Kingdom,2224,UK5,Female,8,$199.00 ,0%,2016,11,$199.00 
11/3/16,Germany,2147,GER3,Female,12,$159.00 ,0%,2016,11,$159.00 
11/3/16,United States,2236,US14,Female,8.5,$139.00 ,50%,2016,11,$69.50 
11/3/16,United States,2233,US5,Male,10.5,$129.00 ,10%,2016,11,$116.10 
11/3/16,United States,2237,US14,Male,9.5,$159.00 ,0%,2016,11,$159.00 
11/3/16,United States,2228,US12,Female,9,$159.00 ,50%,2016,11,$79.50 
11/3/16,United Kingdom,2205,UK4,Male,9,$189.00 ,30%,2016,11,$132.30 
11/3/16,Germany,2165,GER2,Female,8.5,$139.00 ,30%,2016,11,$97.30 
11/3/16,United States,2226,US5,Female,10,$129.00 ,20%,2016,11,$103.20 
11/3/16,United States,2210,US12,Male,10.5,$149.00 ,20%,2016,11,$119.20 
11/3/16,United States,2179,US2,Male,11.5,$129.00 ,50%,2016,11,$64.50 
11/3/16,United States,2223,US12,Male,13,$189.00 ,30%,2016,11,$132.30 
11/3/16,United States,2227,US12,Male,9.5,$139.00 ,0%,2016,11,$139.00 
11/3/16,Germany,2177,GER2,Female,12,$129.00 ,30%,2016,11,$90.30 
11/3/16,United States,2149,US1,Female,7.5,$179.00 ,0%,2016,11,$179.00 
11/3/16,United States,2216,US15,Female,8.5,$199.00 ,10%,2016,11,$179.10 
11/3/16,Canada,2147,CAN6,Male,9.5,$149.00 ,0%,2016,11,$149.00 
11/3/16,United States,2236,US14,Male,10,$169.00 ,0%,2016,11,$169.00 
11/3/16,Germany,2200,GER1,Female,10.5,$149.00 ,10%,2016,11,$134.10 
11/3/16,Germany,2200,GER2,Male,9.5,$189.00 ,0%,2016,11,$189.00 
11/3/16,Germany,2200,GER3,Male,10.5,$169.00 ,50%,2016,11,$84.50 
11/3/16,Canada,2189,CAN3,Female,9.5,$149.00 ,0%,2016,11,$149.00 
11/4/16,United Kingdom,2153,UK5,Female,8,$199.00 ,0%,2016,11,$199.00 
11/4/16,United Kingdom,2203,UK4,Male,9,$179.00 ,0%,2016,11,$179.00 
11/4/16,Germany,2214,GER1,Female,8.5,$189.00 ,30%,2016,11,$132.30 
11/4/16,Germany,2184,GER1,Female,8.5,$159.00 ,20%,2016,11,$127.20 
11/4/16,United Kingdom,2189,UK1,Male,11.5,$199.00 ,10%,2016,11,$179.10 
11/4/16,Canada,2207,CAN2,Female,9.5,$129.00 ,10%,2016,11,$116.10 
11/4/16,United States,2223,US7,Female,8.5,$199.00 ,0%,2016,11,$199.00 
11/4/16,United States,2190,US12,Female,10.5,$139.00 ,0%,2016,11,$139.00 
11/4/16,United Kingdom,2161,UK3,Female,8,$149.00 ,50%,2016,11,$74.50 
11/4/16,Canada,2169,CAN3,Male,8.5,$139.00 ,0%,2016,11,$139.00 
11/4/16,United States,2152,US13,Female,9,$149.00 ,0%,2016,11,$149.00 
11/4/16,Germany,2192,GER2,Male,9,$129.00 ,50%,2016,11,$64.50 
11/4/16,United States,2223,US15,Female,10.5,$199.00 ,0%,2016,11,$199.00 
11/4/16,United States,2206,US4,Female,8.5,$159.00 ,0%,2016,11,$159.00 
11/4/16,Canada,2209,CAN6,Female,8,$169.00 ,0%,2016,11,$169.00 
11/4/16,United States,2239,US12,Male,9.5,$159.00 ,0%,2016,11,$159.00 
11/4/16,Germany,2179,GER2,Male,10.5,$189.00 ,0%,2016,11,$189.00 
11/4/16,United States,2223,US12,Female,8,$129.00 ,0%,2016,11,$129.00 
11/4/16,United States,2208,US10,Female,7,$179.00 ,0%,2016,11,$179.00 
11/4/16,Germany,2149,GER1,Male,8,$149.00 ,0%,2016,11,$149.00 
11/4/16,Canada,2198,CAN6,Male,9.5,$179.00 ,10%,2016,11,$161.10 
11/4/16,United States,2210,US11,Female,7.5,$199.00 ,50%,2016,11,$99.50 
11/4/16,United States,2236,US14,Female,12,$139.00 ,50%,2016,11,$69.50 
11/4/16,Germany,2200,GER1,Male,10,$169.00 ,50%,2016,11,$84.50 
11/4/16,United States,2174,US15,Male,8.5,$159.00 ,0%,2016,11,$159.00 
11/4/16,Germany,2147,GER2,Female,10.5,$179.00 ,0%,2016,11,$179.00 
11/4/16,Germany,2186,GER2,Female,8,$189.00 ,0%,2016,11,$189.00 
11/4/16,Germany,2198,GER2,Male,9.5,$149.00 ,0%,2016,11,$149.00 
11/4/16,Canada,2215,CAN7,Male,9,$159.00 ,30%,2016,11,$111.30 
11/5/16,Germany,2176,GER1,Male,8,$139.00 ,0%,2016,11,$139.00 
11/5/16,United States,2166,US13,Male,14,$189.00 ,0%,2016,11,$189.00 
11/5/16,United Kingdom,2180,UK2,Male,11.5,$159.00 ,10%,2016,11,$143.10 
11/5/16,Canada,2214,CAN6,Female,9.5,$149.00 ,30%,2016,11,$104.30 
11/5/16,United States,2213,US12,Male,9.5,$149.00 ,50%,2016,11,$74.50 
11/5/16,Canada,2181,CAN5,Male,9.5,$159.00 ,0%,2016,11,$159.00 
11/5/16,United States,2206,US12,Male,11,$199.00 ,20%,2016,11,$159.20 
11/5/16,United States,2217,US5,Female,10,$179.00 ,0%,2016,11,$179.00 
11/5/16,Germany,2172,GER1,Female,9,$149.00 ,0%,2016,11,$149.00 
11/5/16,United States,2224,US4,Male,9.5,$129.00 ,20%,2016,11,$103.20 
11/5/16,Canada,2211,CAN3,Male,9.5,$199.00 ,10%,2016,11,$179.10 
11/5/16,United Kingdom,2162,UK5,Female,7.5,$149.00 ,0%,2016,11,$149.00 
11/5/16,United Kingdom,2231,UK3,Female,8.5,$169.00 ,0%,2016,11,$169.00 
11/5/16,United States,2154,US1,Male,9.5,$189.00 ,0%,2016,11,$189.00 
11/5/16,United States,2162,US4,Male,9,$169.00 ,50%,2016,11,$84.50 
11/5/16,Germany,2192,GER3,Female,9.5,$179.00 ,0%,2016,11,$179.00 
11/5/16,Germany,2172,GER2,Female,10.5,$139.00 ,0%,2016,11,$139.00 
11/5/16,United States,2237,US7,Male,9.5,$199.00 ,30%,2016,11,$139.30 
11/5/16,Germany,2204,GER1,Male,14,$139.00 ,50%,2016,11,$69.50 
11/5/16,Germany,2158,GER3,Male,9.5,$179.00 ,0%,2016,11,$179.00 
11/6/16,United States,2223,US12,Female,8,$129.00 ,0%,2016,11,$129.00 
11/6/16,United States,2174,US12,Female,12,$159.00 ,0%,2016,11,$159.00 
11/6/16,United States,2172,US13,Male,10,$149.00 ,0%,2016,11,$149.00 
11/6/16,United States,2157,US12,Male,9.5,$139.00 ,0%,2016,11,$139.00 
11/6/16,Canada,2204,CAN5,Female,7.5,$139.00 ,0%,2016,11,$139.00 
11/6/16,United States,2181,US13,Male,9,$159.00 ,0%,2016,11,$159.00 
11/6/16,United States,2219,US12,Male,10.5,$169.00 ,10%,2016,11,$152.10 
11/6/16,United Kingdom,2176,UK3,Male,10,$159.00 ,0%,2016,11,$159.00 
11/6/16,Canada,2177,CAN6,Male,11,$169.00 ,0%,2016,11,$169.00 
11/6/16,Germany,2236,GER1,Male,10.5,$199.00 ,30%,2016,11,$139.30 
11/6/16,Germany,2184,GER2,Male,10,$159.00 ,0%,2016,11,$159.00 
11/6/16,Canada,2193,CAN3,Male,15,$129.00 ,0%,2016,11,$129.00 
11/6/16,Canada,2191,CAN6,Female,7,$199.00 ,0%,2016,11,$199.00 
11/6/16,United States,2190,US14,Male,10,$179.00 ,30%,2016,11,$125.30 
11/6/16,United States,2156,US9,Male,8.5,$159.00 ,0%,2016,11,$159.00 
11/6/16,Germany,2154,GER2,Male,10.5,$129.00 ,30%,2016,11,$90.30 
11/6/16,Canada,2241,CAN6,Male,7.5,$159.00 ,50%,2016,11,$79.50 
11/6/16,United States,2232,US2,Female,8,$129.00 ,10%,2016,11,$116.10 
11/6/16,Germany,2192,GER3,Male,10,$169.00 ,50%,2016,11,$84.50 
11/6/16,Germany,2163,GER1,Female,8,$169.00 ,0%,2016,11,$169.00 
11/7/16,Germany,2234,GER1,Male,11.5,$149.00 ,30%,2016,11,$104.30 
11/7/16,United States,2236,US14,Female,12,$139.00 ,50%,2016,11,$69.50 
11/7/16,United States,2230,US13,Male,11,$179.00 ,0%,2016,11,$179.00 
11/7/16,Germany,2178,GER2,Male,10,$179.00 ,0%,2016,11,$179.00 
11/7/16,Canada,2241,CAN5,Male,9.5,$139.00 ,20%,2016,11,$111.20 
11/7/16,United Kingdom,2178,UK2,Male,10,$129.00 ,50%,2016,11,$64.50 
11/7/16,Germany,2180,GER2,Male,9,$139.00 ,0%,2016,11,$139.00 
11/7/16,Germany,2236,GER1,Male,10.5,$199.00 ,30%,2016,11,$139.30 
11/7/16,Canada,2211,CAN3,Male,9.5,$199.00 ,10%,2016,11,$179.10 
11/7/16,Canada,2193,CAN3,Male,15,$129.00 ,0%,2016,11,$129.00 
11/7/16,Germany,2229,GER2,Female,9.5,$169.00 ,20%,2016,11,$135.20 
11/7/16,United States,2155,US14,Male,11.5,$149.00 ,0%,2016,11,$149.00 
11/7/16,United Kingdom,2209,UK4,Male,11,$169.00 ,0%,2016,11,$169.00 
11/7/16,Canada,2228,CAN3,Female,7.5,$189.00 ,10%,2016,11,$170.10 
11/7/16,United States,2234,US11,Female,8,$199.00 ,0%,2016,11,$199.00 
11/7/16,United States,2235,US15,Male,10.5,$179.00 ,50%,2016,11,$89.50 
11/7/16,United States,2154,US6,Male,11.5,$199.00 ,0%,2016,11,$199.00 
11/7/16,United States,2167,US12,Male,10,$149.00 ,50%,2016,11,$74.50 
11/7/16,Germany,2207,GER2,Female,8,$129.00 ,10%,2016,11,$116.10 
11/7/16,Germany,2209,GER2,Female,8.5,$199.00 ,0%,2016,11,$199.00 
11/8/16,United States,2166,US13,Male,14,$189.00 ,0%,2016,11,$189.00 
11/8/16,United States,2162,US4,Male,9,$169.00 ,50%,2016,11,$84.50 
